#		DELM
ег”«не		ADJ
ж		CON
џ—н»е		ADJ
Р—Ё е «дѕ		V
)		DELM
г«ддѕ		ADV
е—		QUA
ёжг		N
г гѕд		ADJ
ѕнР—		ADJ
(		DELM
»е жнОе		CON
ѕ—		P
гЏг«—н		N
Б—”Бжбн”		N
ћб»		N
дў—		N
гн ядѕ		V
.		DELM
е—		QUA
”«ќ г«д		N
»е ѕё 		ADV
Ў—Ќ «Ёядн		N
гн ‘ѕе		ADJ
°		DELM
«Ќ г«б«		ADV
дў«г		N
”дћ‘		N
Ўжбн		ADJ
яе		CON
»е		P
«Ќ г«бн		N
«“		P
гн«д—жѕ«д		N
»е		P
ж«г		N
Р—Ё е		ADJ
‘ѕе		V
ѕ—		P
гЌ«”»« 		N
°		DELM
»е		P
я«—		N
—Ё е		ADJ
.		DELM
“—«Џ		N
»е		P
Ўжб		N
 ё—н»н		ADJ
52		N
”«д н г —		N
°		DELM
яЁ		N
Б«		N
 ё—н»«		MQUA
8		N
/		DELM
34		N
”«д н г —		N
ж		CON
яЁ		N
ѕ” 		N
 ё—н»«		MQUA
7		N
/		DELM
8		N
”«д н г —		N
яе		CON
 д«”»н		N
Нжд		ADV
1		N
:		DELM
4		N
:		DELM
6		N
—«		P
ѕ«—«” 		V
.		DELM
д«Ќне «н		N
яе		CON
я«ќ		N
ѕ—		P
¬д		PRO
»—		P
Б«		N
Р—ѕнѕе		V
»е		P
”е		N
»ќ‘		N
 ё”нг		N
гн ‘жѕ		V
:		DELM
’Ёе		N
«’бн		ADJ
«—Р		N
яе		CON
«яджд		ADV
 ќ  ћг‘нѕ		N
ќж«дѕе		ADJ
гн ‘жѕ		V
°		DELM
ѕнР—		CON
‘«еяже		N
ж«ёЏ		ADJ
ѕ—		P
ѕ«где «н		N
г— ЁЏ  —		ADJ
«“		P
’Ёе		N
°		DELM
ж		CON
”жг		N
”«ќ г«д е«н		N
”ЎЌ		N
ѕ‘ 		N
ѕ—		P
ћдж»		N
ж		CON
џ—»		N
’Ёе		N
.		DELM
‘ж«еѕ		N
д‘«д		N
гн ѕеѕ		V
яе		CON
Ќѕжѕ		N
ня		N
ѕжћнд		N
»д«н		N
ня Ў»ёе		ADJ
»—		P
”ЎЌ		N
’Ёе		N
”—«”—н		ADJ
”«ќ е		ADJ
‘ѕе		V
»жѕ		V
.		DELM
»Џ÷н		QUA
«“		P
¬д е«		PRO
дн“		CON
»—		P
’ЁЌе		N
яжНя		ADJ
“н—		N
ќжѕ‘«д		PRO
«” ж«—		ADJ
Р—ѕнѕе		ADJ
»жѕдѕ		V
°		DELM
бЁ«“е«н		N
ћ«д»н		N
ѕ—е«		N
°		DELM
дЏб		N
ѕ—Р«е е«		N
ж		CON
ё«» е«н		N
ћ«н		N
Бдћ—е		N
егРн		PRO
«“		P
”дР		N
я«гб«		ADV
 —«‘ ќж—ѕе		ADJ
°		DELM
ѕнж«—е«		N
«“		P
ќ‘ 		N
ќ«г		ADJ
ж		CON
«яЋ—«		ADV
»«		P
ня		N
—РНнд		N
Б«не		ADJ
«“		P
”дР		N
”«ќ е		ADJ
гн ‘ѕе		ADJ
ж		CON
”ёЁ е«		N
—жн		P
” жд е«н		N
Нж»н		ADJ
н«		CON
”дРн		ADJ
ё—«—		N
гн Р—Ё е		ADJ
«” 		V
.		DELM
Р—Не		IF
енН		QUA
ня		N
«“		P
»д«е«		N
дё‘е		N
ег”«д		ADJ
дѕ«—дѕ		V
°		DELM
бняд		CON
«џб»‘«д		PRO
«“		P
¬—«н‘н		N
г‘«»е		ADJ
°		DELM
г‘ гб		ADJ
»—		P
ня		N
 «б«—		N
” жд ѕ«—		ADJ
г—я“н		ADJ
»«		P
—ж«ё		N
ж—жѕн		ADJ
г ян		ADJ
»—		P
ѕж		N
—ѕнЁ		N
” жд		N
ѕ—		P
Бн‘ќж«д		N
°		DELM
»—ќж—ѕ«—дѕ		V
.		DELM
ѕ—		P
ѕж		N
ћ«д»		N
 «б«—		N
« «ё е«н		N
Ё—Џн		ADJ
ж		CON
н«		CON
—ж«ё е«н		N
” жд ѕ«—		ADJ
°		DELM
ж		CON
»«“		ADV
« «ё е«н		N
»н‘ —н		ADJ
ѕ—		P
Џё»		N
”«ќ г«д		N
жћжѕ		N
ѕ«—дѕ		V
.		DELM
»н‘ —		QUA
я«ќ е«		N
—ж		N
»е		P
‘г«б «дѕ		V
°		DELM
«г«		CON
я«ќ		N
ѕ«—нж‘		N
ж		CON
«—ѕ‘н—		N
”жг		ADJ
»е		P
”г 		N
ћдж»		N
дР«е		N
гн яддѕ		V
.		DELM
#		DELM
дёб		N
»е		P
«ќ ’«—		N
«“		P
 «—нќ		N
гќ ’—		ADJ
“»«д		N
Ё«—”н		ADJ
°		DELM
дж‘ е		N
гЌ”д		N
«»ж«бё«”гн		N
°		DELM
»дн«ѕ		N
«дѕн‘е		N
«”б«гн		ADJ
°		DELM
 е—«д		N
1373		N
#		DELM
#		DELM
 «—нќ		N
“»«д		N
Ё«—”н		ADJ
#		DELM
ѕ—		P
ѕж—е		N
ћѕнѕ		ADJ
“»«д		N
Ё«—”н		ADJ
яе		CON
«“		P
254		N
ећ—н		ADJ
ёг—н		ADJ
¬џ«“		N
гн ‘жѕ		V
°		DELM
«“		P
“»«д е«н		N
г Џѕѕн		ADJ
«Ўб«Џ		N
ѕ«—нг		V
яе		CON
гег —нд		ADJ
¬д е«		PRO
Б‘ ж		N
°		DELM
я—ѕн		N
°		DELM
¬”н		N
ж		CON
»бжНн		N
«” 		V
яе		CON
«“		P
«нд		DET
“»«д е«		N
ѕ—		P
ѕж—е		N
»«” «д		ADJ
ж		CON
гн«де		ADJ
«Ћ—н		N
»е		P
ћ«н		N
дг«дѕе		ADJ
«” 		V
.		DELM
—«»Ўе		N
“»«дн		ADJ
ж		CON
Ё—едРн		ADJ
гн«д		N
«н—«д		N
ж		CON
Ё«—”н “»«д«д		N
¬”н«н		N
гн«де		ADJ
«“		P
“г«д		N
’Ёжн«д		N
»е		P
ж«”Ўе		N
ѕ‘гдн		N
гжћжѕ		ADJ
»дн ‘н»«дн«д		N
”дн г–е»		ADJ
ж		CON
’Ёжн«д		N
‘нЏе		ADJ
Ќ«яг		N
»—		P
«н—«д		N
°		DELM
яг		ADJ
‘ѕ		V
ж		CON
«“		P
“г«д		N
 «”н”		N
« Ќ«ѕ		N
‘ж—жн		N
)		DELM
1229		N
гнб«ѕн		ADJ
(		DELM
»е Ўж— ябн		ADV
ёЎЏ		N
Р—ѕнѕ		V
.		DELM
ѕ—		P
Ќ«б		N
Ќ«÷—		ADJ
»«		P
Ё—жБ«‘н		N
« Ќ«ѕ		N
‘ж—жн		N
—«»Ўе		N
Ё—едРн		ADJ
гн«д		N
«н—«дн«д		N
ж		CON
г—ѕг		N
¬”н«н		N
гн«де		ADJ
ќ’ж’«		ADV
Ё«—”н “»«д«д		N
«“ дж		ADV
»—ё—«—		ADJ
‘ѕе		ADJ
«” 		V
.		DELM
Џб«же »—		CON
ж«Ое е«н		N
Џ—»н		ADJ
»”н«—		ADJ
яе		CON
Б”		N
«“		P
”бЎе		N
«Џ—«»		N
»—		P
«н—«д		N
»е		P
“»«д		N
Ё«—”н		ADJ
ѕ—н		ADJ
ж«—ѕ		ADJ
‘ѕ		V
°		DELM
ѕ—		P
ѕж—е		N
џ“джн«д		N
ж		CON
”бћжён«д		N
дн“		CON
ж«Ое е«н		N
 —ян		ADJ
»”н«—		ADJ
»«		P
“»«д		N
Ё«—”н		ADJ
ѕ—¬гнќ е		ADJ
‘ѕ		V
.		DELM
ѕ—		P
Џ’—		N
’Ёжн		ADJ
ѕ—		P
«н—«д		N
»—Џя”		CON
едѕж” «д		N
 жћен		N
»е		P
“»«д		N
Ё«—”н		ADJ
ѕ—н		ADJ
дгн ‘ѕ		V
.		DELM
«“		P
“г«д		N
’Ёжн«д		N
ж		CON
«Ё‘«—н«д		N
ж		CON
ё«ћ«—н«д		N
°		DELM
“»«д		N
 —ян		ADJ
ѕ—		P
«н—«д		N
Р” —‘		N
н«Ё 		V
.		DELM
егНднд		CON
»е		P
ж«”Ўе		N
«— »«Ў		N
”б«Ўнд		N
ё«ћ«—		N
»«		P
Ё—«д”жн«д		N
ж		CON
ѕнР—		DET
«—жБ««н«д		N
ж«Ое е«н		N
“н«ѕн		ADJ
«“		P
“»«д е«н		N
«—жБ««н		ADJ
ќ’ж’«		ADV
Ё—«д”жн		ADJ
ж«—ѕ		ADJ
“»«д		N
Ё«—”н		ADJ
‘ѕ		V
.		DELM
ѕ—		P
»ќ‘		N
¬”н«н		N
’џн—		ADJ
дн“		CON
»«		P
 «”н”		N
Ќяжг 		N
”бћжён		ADJ
)		DELM
492		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
“»«д		N
Ё«—”н		ADJ
ѕ—н		ADJ
—ж«ћ		N
н«Ё 		V
ж		CON
ѕ—		P
ѕж—«д		N
Ќяжг 		N
¬б		N
ЏЋг«д		N
)		DELM
1342		N
*		DELM
699		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
“»«д		N
Ё«—”н		ADJ
егНд«д		ADV
—«нћ		ADJ
»жѕ		V
ж		CON
Ќ н		ADV
»—ќн		QUA
«“		P
”б«Ўнд		N
¬д		DET
Ќяжг 		N
егНжд		ADV
”бЎ«д		N
гЌгѕ		N
Ё« Ќ		ADJ
ж		CON
”бЎ«д		N
”бнг		N
«жб		ADJ
»е		P
Ё«—”н		N
‘Џ—		N
”—жѕе «дѕ		V
.		DELM
ѕ—		P
Ё«’бе		N
гн«д		N
”ёжЎ		N
”«”«дн«д		N
)		DELM
31		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
ж		CON
 «”н”		N
Ќяжг 		N
’Ё«—н«д		N
)		DELM
254		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
“»«д		N
Џбгн		ADJ
“—ѕ‘ н«д		N
°		DELM
Ё«—”н		N
гн«де		ADJ
“—ѕ‘ н		ADJ
ж		CON
“»«д		N
Џбгн		ADJ
г«джн«д		N
°		DELM
Ё«—”н		N
гн«де		ADJ
г«джн		ADJ
ж		CON
“»«д		N
Џбгн		ADJ
«н—«дн«д		N
г”бг«д		ADJ
°		DELM
Џ—»н		N
»жѕ		V
.		DELM
нЏёж»		N
бнЋ		N
’Ё«—н		N
»«		P
 «”н”		N
Ќяжг 		N
г” ёб		ADJ
ѕ—		P
“—дћ		N
”н” «д		N
Ё«—”н		N
ѕ—н		ADJ
—«		P
“»«д		N
—”гн		ADJ
«н—«д		N
ё—«—		N
ѕ«ѕ		V
.		DELM
Б”		N
«“		P
 ‘янб		N
Ќяжг 		N
”«г«дн		ADJ
ѕ—		P
»ќ«—«		N
)		DELM
261		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
Ё«—”н		N
ѕ—н		ADJ
егНд«д		ADV
“»«д		N
—”гн		ADJ
»жѕ		V
.		DELM
»«		P
—жн		N
я«—		N
¬гѕд		N
ѕжб 		N
џ“джн		ADJ
ѕ—		P
џ“де		N
)		DELM
351		N
ећ—н		ADJ
ёг—н		ADJ
(		DELM
ж		CON
Ё Ќ		N
едѕж” «д		N
»е		P
ж”нбе		N
”бЎ«д		N
гЌгжѕ		N
°		DELM
“»«д		N
Ё«—”н		ADJ
ѕ—н		ADJ
»е		P
едѕж” «д		N
—«е		N
Бнѕ«		ADJ
я—ѕ		V
.		DELM
ўен—«бѕнд		N
»«»—		N
ѕ—		P
”«б		N
934		N
ећ—н		ADJ
ёг—н		ADJ
»—		P
б«еж—		N
г”бЎ		ADJ
‘ѕ		V
ж		CON
ѕжб 		N
гџжбн		ADJ
едѕ		N
—«		P
яе		CON
 «		P
”«б		N
1275		N
ећ—н		ADJ
ёг—н		ADJ
ѕж«г		N
ѕ«‘ 		V
°		DELM
 «”н”		N
ж		CON
Ё«—”н		N
ѕ—н		ADJ
—«		P
“»«д		N
—”гн		ADJ
¬д		DET
ѕжб 		N
ё—«—		N
ѕ«ѕ		V
.		DELM
—ж«ћ		N
Ё«—”н		N
ѕ—н		ADJ
ѕ—		P
едѕ		N
”»»		N
«нћ«ѕ		N
“»«д		N
«—ѕж		ADJ
‘ѕ		V
яе		CON
ег «яджд		ADV
“»«д		N
—”гн		ADJ
Б«я” «д		N
«” 		V
.		DELM
“»«д		N
Ё«—”н		ADJ
ѕ—		P
ѕж—е		N
ћѕнѕ		ADJ
еге		QUA
«бЁ»«е«нн		N
яе		CON
«н—«дн		N
гн«де		ADJ
»ѕ«д е«		PP
дж‘ е		ADJ
‘ѕе		V
«“		P
—«” 		N
»е		P
НБ		N
дж‘ е		ADJ
гн ‘жѕ		V
.		DELM
Ќ—Ё е«н		N
е—		QUA
ня		N
«“		P
«бЁ»«е«		N
°		DELM
ћ“		CON
«бЁ»«н		N
Ё«—”н		ADJ
гн«де		ADJ
“—ѕ‘ н		ADJ
ћѕ«		ADJ
«“		P
ег		PRO
дж‘ е		ADJ
гн ‘ждѕ		V
.		DELM
дж‘ е е«н		N
г«дн		N
ж		CON
г«джн«д		N
°		DELM
¬Ћ«—		N
г«дн		N
ж		CON
Бн—ж«д		N
«ж		PRO
»е		P
«бЁ»«нн		N
дж‘ е		ADJ
‘ѕе		V
яе		CON
¬д		PRO
—«		P
«“		P
«бЁ»«н		N
 ѕг—н		ADJ
Р—Ё е		ADJ
«” 		V
.		DELM
»е		P
“»«дн		N
яе		CON
дж‘ е е«н		N
г«дн		N
ж		CON
г«джн«д		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
Ё«—”н		N
гн«де		ADJ
 —Ё«дн		ADJ
)		DELM
»е		P
д«г		N
ћ«нн		N
яе		CON
«“		P
¬д		PRO
»е		P
ѕ” 		N
¬гѕе		V
(		DELM
ж		CON
Ё«—”н		N
гн«де		ADJ
г«джн		ADJ
)		DELM
»е		P
Џб 		N
гЌ ж«н		N
дж‘ е е«		N
(		DELM
РЁ е «дѕ		V
.		DELM
«бЁ»«нн		N
яе		CON
г жд		N
“—ѕ‘ н		ADJ
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
е–ж«—‘		N
ѕ«—ѕ		V
.		DELM
е–ж«—‘		N
ябге «н		N
«” 		V
яе		CON
»е		P
¬—«гн		N
дж‘ е		ADJ
гн ‘жѕ		V
ж		CON
»«нѕ		V
»е		P
«н—«дн		N
ќж«дѕе		ADJ
‘жѕ		V
.		DELM
гЋб«		ADV
гд		PRO
гн дж‘ дѕ		V
ж		CON
¬д		PRO
—«		P
»е		P
Ё«—”н		N
гн«де		ADJ
“«		N
гн ќж«дѕдѕ		V
.		DELM
ѕ—		P
«бЁ»«нн		N
яе		CON
«нд		DET
г жд		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
»—ќн		QUA
«“		P
Ќ—Ё е«		N
‘»не		ADJ
»е		P
ег		PRO
е” дѕ		V
ж		CON
«“		P
 —ян»		N
»—ќн		QUA
«“		P
Ќ—Ё е«		N
‘яб е«нн		N
»е		P
жћжѕ		N
гн ¬нѕ		V
яе		CON
‘»не		ADJ
»е		P
Ќ—Ён		N
ѕнР—		ADJ
«” 		V
.		DELM
«нд		DET
г‘яб« 		N
»«ЏЋ		N
‘ѕ		V
яе		CON
Џбг«н		N
“—ѕ‘ н		ADJ
дж‘ е е«н		N
ќжѕ		PRO
—«		P
»е		P
ќЎ		N
«ж” «нн		ADJ
»—Р—ѕ«ддѕ		V
.		DELM
»е		P
г жд		N
Бебжн		ADJ
яе		CON
»е		P
«бЁ»«н		N
«ж” «нн		ADJ
»—Р—ѕ«дѕе		ADJ
‘ѕе		V
Б«“дѕ		N
гн Ржндѕ		V
.		DELM
Б«“дѕ		N
дж‘ е е«н		N
“—ѕ‘ н«д		N
°		DELM
дж‘ е е«н		N
“—ѕ‘ н«д		N
ќжѕ		PRO
»е		P
Не«—		N
ѕ” е		N
 ё”нг		N
гн ‘жѕ		V
°		DELM
 —ћге		N
ж		CON
 Ё”н—		N
«ж” «		N
»е		P
Ё«—”н		N
гн«де		ADJ
°		DELM
яе		CON
»ѕ«д		PP
“дѕ		N
гн Ржндѕ		V
°		DELM
г д е«н		N
ѕндн		ADJ
Ё«—”н		N
гн«де		ADJ
°		DELM
«дѕ—“д«ге е«н		N
Бебжн		ADJ
ж		CON
г д е«н		N
џн—		N
ѕндн		ADJ
Бебжн		ADJ
»е		P
“»«дн		N
яе		CON
г жд		N
“—ѕ‘ н		ADJ
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
Ё«—”н		N
гн«де		ADJ
“—ѕ‘ н		ADJ
ж		CON
»е		P
«бЁ»«нн		N
яе		CON
¬д		DET
г жд		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
«бЁ»«н		N
я «»н		ADJ
Ржндѕ		V
.		DELM
“»ж—		N
Бебжн		ADJ
°		DELM
г”нЌн«д		N
«н—«д		N
ѕ—		P
ѕж—е		N
”«”«дн		ADJ
я «» е«нн		N
»е		P
Ё«—”н		N
гн«де		ADJ
дж‘ е		V
ж		CON
н«		CON
«“		P
я «» е«н		N
ѕндн		ADJ
ќжѕ		PRO
 —ћге		N
я—ѕе «дѕ		V
.		DELM
«“		P
дж‘ е е«н		N
г”нЌн«д		N
ж		CON
 —ћге е«н		N
¬д«д		PRO
 де«		ADJ
 —ћге		N
»ќ‘н		N
«“		P
“»ж—		N
»е		P
Ё«—”н		N
гн«де		ADJ
«“		P
 —Ё«д		N
ж«ёЏ		ADJ
ѕ—		P
 —я” «д		N
Ннд		N
°		DELM
ег—«е		ADJ
дж‘ е е«н		N
г«джн		ADJ
»е		P
ѕ” 		N
¬гѕе		ADJ
«” 		V
.		DELM
»е		P
«бЁ»«нн		N
яе		CON
“»ж—		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
«бЁ»«н		N
“»ж—н		ADJ
ж		CON
»е		P
“»«дн		N
яе		CON
“»ж—		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
Ё«—”н		N
гн«де		ADJ
г”нЌн		ADJ
гн Ржндѕ		V
.		DELM
я н»е е«н		N
‘«е«д		N
ж		CON
—ћ«б		N
ѕж—е		N
”«”«дн		ADJ
°		DELM
«нд		DET
я н»е е«		N
»е		P
«бЁ»«нн		N
дж‘ е		ADJ
‘ѕе «дѕ		V
яе		CON
»е		P
¬д		PRO
«бЁ»«н		N
я н»е «н		ADJ
гн Ржндѕ		V
.		DELM
я н»е е«нн		N
яе		CON
ѕ—		P
«ж«нб		N
ѕж—е		N
”«”«дн		ADJ
дж‘ е		ADJ
‘ѕе		V
џ«б»«		ADV
»«		P
 —ћге		N
Бебжн		ADJ
«‘я«дн		ADJ
ж		CON
нжд«дн		ADJ
ег—«е		ADJ
»жѕе «дѕ		V
.		DELM
Ё«—”н		N
гн«де		ADJ
ѕд»«бе		N
Ё«—”н		N
»«” «д		ADJ
«” 		V
яе		CON
»е		P
¬д		PRO
Бебжн		N
”«”«дн		ADJ
ег		CON
РЁ е «дѕ		V
.		DELM
«“		P
«нд		DET
“»«д		N
Не«—		N
джЏ		SPEC
«Ћ—		N
»«		P
Не«—		N
«бЁ»«н		N
гќ бЁ		ADJ
»е		P
ћ«н		N
г«дѕе		ADJ
«” 		V
:		DELM
Ё«—”н		N
гн«де		ADJ
¬Ћ«—н		N
яе		CON
»е		P
«бЁ»«н		N
г«джн		ADJ
гн«де		ADJ
я «»н		ADJ
дж‘ е		ADJ
‘ѕе «дѕ		V
¬Ћ«—н		N
яе		CON
»е		P
«бЁ»«н		N
Ё«—”н		N
гн«де		ADJ
я «»н		ADJ
дж‘ е		ADJ
‘ѕе «дѕ		V
¬Ћ«—н		N
яе		CON
»е		P
«бЁ»«н		N
Бебжн		ADJ
«‘я«дн		ADJ
дж‘ е		ADJ
‘ѕе «дѕ		V
.		DELM
Бебжн		N
«‘я«дн		ADJ
“»«д		N
Бебе		N
»жѕе		ADJ
«” 		V
ж		CON
¬д		DET
ќ—«”«д		N
ж		CON
г«“дѕ—«д		N
ж		CON
»ќ‘н		N
«“		P
ћдж»		N
 —ягд” «д		N
«г—ж“н		ADJ
—«		P
‘«гб		ADJ
гн ‘ѕе		ADJ
«” 		V
.		DELM
Бебе		N
ѕ—		P
Ё«—”н		N
»«” «д		ADJ
awaraP		N
°		DELM
д«г		N
«” «дн		N
«“		P
‘«ед‘«ен		N
еќ«гд‘н		ADJ
»жѕе		ADJ
«” 		V
.		DELM
«“		P
“»«д		N
Бебжн		ADJ
«‘я«дн		ADJ
яе		CON
Бебжн		N
н«		CON
Бебж«дн		N
»«нѕ		V
д«гнѕе		ADJ
‘жѕ		V
ѕ—		P
ѕж—е		N
»«” «д		ADJ
«Ћ—н		N
»е		P
ћ«н		N
дг«дѕе		ADJ
«” 		V
.		DELM
«“		P
ѕж—е		N
гн«де		ADJ
«“		P
«нд		DET
“»«д		N
¬Ћ«—		N
д”» «		ADV
“н«ѕн		ADJ
»е		P
ћ«н		N
г«дѕе		ADJ
«” 		V
.		DELM
«нд		DET
“»«д		N
ў«е—«		ADV
ѕ—		P
«ж«нб		N
ѕж—е		N
«”б«гн		ADJ
«“		P
гн«д		N
—Ё е		ADJ
«” 		V
ж		CON
ћ«н		N
ќжѕ		PRO
—«		P
»е		P
Ё«—”н		N
ѕ«ѕе		ADJ
»жѕе		V
«” 		V
.		DELM
«“		P
Бебжн		N
«‘я«дн		ADJ
”е		N
джЏ		SPEC
«Ћ—		N
»«		P
”е		N
«бЁ»«		N
»е		P
ћ«н		N
г«дѕе		ADJ
«” 		V
:		DELM
Бебжн		N
«‘я«дн		ADJ
«нд		DET
Р—же		N
“»«д е«н		N
Бебжн		ADJ
«‘я«дн		ADJ
ж		CON
Ё«—”н		N
гн«де		ADJ
—«		P
ѕ—		P
»—		N
гн Рн—ѕ		V
.		DELM
Р—же		N
«н—«дн		N
гн«де		ADJ
џ—»н		ADJ
«нд		DET
Р—же		N
“»«д е«н		N
»бќн		ADJ
ж		CON
ќ дн		ADJ
ж		CON
”џѕн		ADJ
ж		CON
ќж«—“гн		ADJ
—«		P
ѕ—		P
»—		N
гн Рн—ѕ		V
.		DELM
«нд		DET
“»«д е«		N
ѕ—		P
‘—ё		N
«н—«д		N
нЏдн		ADV
»бќ		N
°		DELM
ќ д		N
ж		CON
ќж«—“г		N
—«нћ		ADJ
»жѕе «дѕ		V
.		DELM
Нжд		CON
“»«д		N
Ё«—”н		ADJ
»«“г«дѕе		N
Ё«—”н		N
гн«де		ADJ
«” 		V
ж		CON
«нд		DET
“»«д		N
«“		P
‘«ќе		N
«н—«дн		ADJ
гн«де		ADJ
џ—»н		ADJ
«” 		V
°		DELM
»е		P
“»«д е«н		N
‘—ён		ADJ
дгн Б—ѕ«“нг		V
.		DELM
Р—же		N
«н—«дн		N
гн«де		ADJ
‘—ён		ADJ
ѕ—		P
ѕж—е		N
гн«де		ADJ
°		DELM
“»«д		N
«ж” «нн		ADJ
яе		CON
“»«дн		N
г—ѕе		ADJ
»жѕ		V
°		DELM
ѕ—		P
Ќж“е е«н		N
ѕндн		ADJ
“—ѕ‘ н«д		N
—«нћ		ADJ
»жѕе		ADJ
«” 		V
.		DELM
“»«д е«н		N
Ё«—”н		ADJ
»«” «д		ADJ
ж		CON
«яѕн		ADJ
ж		CON
Џнб«гн		ADJ
ж		CON
¬—«гн		ADJ
°		DELM
яе		CON
«“		P
“»«д е«н		N
—”гн		ADJ
ѕжб 		N
еќ«гд‘н		ADJ
»жѕе «дѕ		V
°		DELM
«“		P
—”гн 		N
гн «Ё ѕ		V
ж		CON
ћ«н		N
¬д е«		PRO
—«		P
“»«д		N
нжд«дн		ADJ
гн Рн—ѕ		V
.		DELM
«“		P
»—ќн		QUA
«“		P
“»«д е«н		N
«н—«дн		ADJ
ѕ—		P
«нд		DET
ѕж—е		N
°		DELM
¬Ћ«—		N
гќ бЁн		ADJ
»е		P
ћ«н		N
г«дѕе		ADJ
«” 		V
яе		CON
»е		P
ѕж		N
Р—же		N
 ё”нг		N
гн ‘ждѕ		V
:		DELM
ѕ—		P
”«б		N
331		N
Бн‘		N
«“		P
гнб«ѕ		N
°		DELM
ѕ«—нж‘		N
”жг		ADJ
еќ«гд‘н		ADJ
»е		P
ё б		N
—”нѕ		V
.		DELM
»«		P
ё б		N
«ж		PRO
»—«н		P
“»«д		N
Ё«—”н		ADJ
ѕж—е		N
ћѕнѕн		ADJ
‘—жЏ		N
гн ‘жѕ		V
яе		CON
 «		P
”«б		N
867		N
гнб«ѕн		ADJ
°		DELM
»—«»—		ADJ
»«		P
254		N
ећ—н		ADJ
°		DELM
”«бн		N
яе		CON
нЏёж»		N
бнЋ		N
’Ё«—		N
»е		P
”бЎд 		N
—”нѕ		V
ж		CON
“»«д		N
Ё«—”н		ADJ
ѕ—н		ADJ
—”гн 		N
н«Ё 		V
°		DELM
«ѕ«ге		N
гн н«»ѕ		V
.		DELM
«нд		DET
ѕж—е		N
»—«н		P
“»«д		N
Ё«—”н		ADJ
ѕж—е		N
гн«де		ADJ
«” 		V
.		DELM
“»«д		N
Ё«—”н		ADJ
ѕ—		P
ѕж—е		N
гн«де		ADJ
«ж” «н		N
«г—ж“н		ADJ
»е		P
»ќ‘ е«н		N
”нд		N
°		DELM
жн”Б—ѕ		N
°		DELM
ждѕнѕ«ѕ		N
°		DELM
‘н 		N
ж		CON
ќ—ѕе «ж” «		N
 ё”нг		N
гн ‘жѕ		V
.		DELM
“»«д		N
«ж” «нн		ADJ
»е		P
«бЁ»«нн		N
дж‘ е		ADJ
‘ѕе		V
«” 		V
яе		CON
»ѕ«д		PP
ѕнд ѕ»н—н		N
РЁ е «дѕ		V
.		DELM
«нд		DET
«бЁ»«		N
ў«е—«		ADV
ѕ—		P
«ж«ќ—		N
ѕж—е		N
”«”«дн		ADJ
«“		P
—жн		N
«бЁ»«н		N
Бебжн		ADJ
я «»н		ADJ
ж		CON
“»ж—н		ADJ
”«ќ е		ADJ
‘ѕе		V
«” 		V
.		DELM
«нд		DET
«бЁ»«		N
«“		P
—«” 		N
»е		P
НБ		N
дж‘ е		ADJ
гн ‘жѕ		V
.		DELM
Ржн‘н		N
—«		P
яе		CON
Р«е«д		N
“—ѕ‘ 		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
Ржн‘		N
Р«е«дн		ADJ
Ржндѕ		V
яе		CON
ѕ—		P
Ќѕжѕ		N
е“«—е		N
«жб		ADJ
Бн‘		N
«“		P
гнб«ѕ		N
”—жѕе		ADJ
‘ѕе		V
ж		CON
Ржн‘н		N
—«		P
яе		CON
»ќ‘ е«н		N
ѕнР—		ADJ
«ж” «		N
»ѕ«д		PP
дж‘ е		ADJ
‘ѕе		V
°		DELM
Ржн‘		N
ћѕнѕ		ADJ
Ржндѕ		V
яе		CON
«“		P
”ѕе		N
‘‘г		ADJ
Бн‘		N
«“		P
гнб«ѕ		N
 «		P
”ѕе		N
”жг		ADJ
гнб«ѕн		ADJ
 «бнЁ		N
‘ѕе		ADJ
«” 		V
.		DELM
«ж” «н		N
«г—ж“н		ADJ
Ќѕжѕ		N
ня ”жг		N
«ж” «н		N
ѕж—е		N
”«”«дн		ADJ
«” 		V
.		DELM
«ж” «н		N
ѕж—е		N
”«”«дн		ADJ
»н” 		N
ж		CON
ня		N
”дя		N
нЏдн		ADV
я «»		N
ѕ«‘ е		ADJ
«” 		V
.		DELM
“»«д		N
«ж” «нн		ADJ
°		DELM
“»«д		N
нян		PRO
«“		P
дж«Ќн		N
‘—ё		N
«н—«д		N
»жѕе		ADJ
«” 		V
.		DELM
 де«		DET
«Ћ—н		N
яе		CON
«“		P
«нд		DET
“»«д		N
ѕ—		P
ѕ” 		N
«” 		V
°		DELM
«ж” «		N
я «»		N
ѕндн		ADJ
